chapter_id,title,chars,pair_index,pair_pos,hook_type,hook_tail_quote,reward_signals
CH0748,第747章 回归（一）,3487,374,2,crisis,”托蓝巴赫肯定回答。 “那就一起见见吧。”路胜心念转动，收起血肉基盘，起身开门。 托蓝巴赫跟在他身后，两人很快来到飞船观测窗前，果真看到陨星带外漂浮着三个白袍人，每个白袍人身上都有着绿色三叶草的青汊宗标记。 带头的是位姿容秀美，气质温柔的漂亮女修，其一头青丝披散在肩头，小嘴嫣红，眼眸流转如秋水，让人不经意间便好感大升。,提升 推演 强化 第 层 得到
CH0749,第748章 回归（二）,3739,375,1,crisis,产倾销进入这片星域，据说天秤城那边比之前繁荣了数倍不止。 其余像三圣灵门，化风宗，也跟着沾了光，从大量商业交换中赚了不少资源，实力增长不小。 也就是青汊宗和痛苦之母因为鏖战没法跟上这一波发展。 所以为了尽快结束厮杀，青汊宗宗主发布招贤令，广邀诸天强者加入，同时曝光出痛苦之母一直经营养殖星球的恶劣本质，号召大家齐心讨伐。,提升 第 层
CH0750,第749章 威势（一）,3487,375,2,crisis,了青汊宗和痛苦之母两边势力范围。 元观星系也正是因此被划分为瞬影魔帝保护范围。 而绿山星连带着周边两颗星球，也都被青汊宗用来拉拢路胜，送给其作为修行供奉地。 所谓的修行供奉地，其实就是这几颗星球出产的所有资源，全数都用来供应路胜修行。 这样一来，虽然表面上路胜没有彻底的掌控权，可实际上这三颗星球也差不多和他的私产一样。,层
CH0751,第750章 威势（二）,3391,376,1,crisis,炸开，其所在的位置，空间骤然扭曲了下，随即归于平静。 骷髅人的灵魂消失不见，所有骨片顿时散落在地，再没有了复苏迹象。 “这……这！！”欧阳凌也见过其他虚冥副宗主对付这类迷境不死身，可从来没见识过这么轻轻松松就杀死一位迷境强者的场面。 “走吧。” 没等他反应过来，路胜已经走出不短的距离了。 欧阳凌连忙收拾心情，赶紧追上。,第 层
CH0752,第751章 重返（一）,3407,376,2,crisis,只能等以后他彻底站稳脚跟后，再多去看看老师。 而另外一边，在立威之后，路胜暂时在青汊宗立起了大旗。算是除三大虚冥之外的第四个山头。 在击溃痛苦之母兵力据点后，痛苦世界大军无奈只能退守，青汊宗再度往前挪移了一部分防线，双方重新恢复之前的假象和平。 但明眼人都能看出来，痛苦之母绝对在随时等待时机，以图回报路胜那一下的突袭。,第 层
CH0753,第752章 重返（二）,3526,377,1,crisis,门，所以我们现在要做的，是先找到这个三圣门。” 两个迷境属下都是了然点头。 路胜又继续道：“不急不急，这里可是我的故乡，好久没回来了，当真有些怀念……让我随便转转。” 他是真不急，这黄泉星里大宋地区的三圣门，简直神秘至极，除非是和一小部分怪异接触，否则别想找到他们的下落。 当初就算是大阴那边的三圣门也没法勾连这边太多。,突破 第 层 成功
CH0754,第753章 种子（一）,3355,377,2,crisis,相组合起来，便成了如今的怪异风。 “路兄之言，颇有道理。”冯中正还有些犹豫。 “你我兄弟，萍水相逢，我也不缺钱，难不成还能图你什么？”路胜一把从兜里摸出一锭黄金，晃了晃，看得冯中正眼睛都直了。 光这一锭黄金，就足够他吃喝玩乐起码半年有余。 “那路兄的意思是……？”他最后还保留着一丝理智，没明白路胜的意图他是不会松口的。,第 层
CH0755,第754章 种子（二）,3431,378,1,crisis,气。 “陈达，还是你自己给两位说吧。”他转头看向房间房门处。 啪嗒一声，房门缓缓被打开，陈达肢体完好的站在门口，缓步走进来。 他面色冷厉，经历过生死之后，他再也不是之前的那个陈达。 “让那些该死的怪异见鬼去吧！！”他猛地抬起右臂，手臂刹那间蠕动起来，化为一大团银白色触须四处挥舞。 大量触须中间，一点暗黄色荧光格外刺目。,第 层 得到
CH0756,第755章 完全体（一）,3369,378,2,crisis,的月银，给他们进行了改造，让其回归复仇。 他们之中有的成功了。有的失败了，一去不回。 成功的再度带回了更多的月银，路胜又继续挑选新人进行改造。 这些被改造之人，并没有感觉到有任何限制，月银的强大力量，让他们拥有了远超常人的强大力量和速度，而且就算受伤，身体也能急速恢复愈合。 遇到危及生命的危险时，月银还会自动阻挡反击。,融合 第 成功
CH0757,第756章 完全体（二）,3986,379,1,crisis,。 嘶……密密麻麻的十多对手臂从他身体两侧伸展而出，每一对手臂都紧握着两把式样不同的漆黑弯刀。 无数暗红的血肉触须在他身下迅速凝结出一朵巨大血肉之花，供其站立。 “世界……安息吧……！哈哈哈哈哈哈！！！”一阵疯狂的尖笑从路胜脚下的血肉之花中炸开。 刹那间六点刺目金光亮起。 路胜六只眼睛缓缓睁开，凝视眼前的庞大邪灵洪流。,提升 层 成功
CH0758,第757章 阴幕（一）,3517,379,2,reward,在他统领圣门期间，三圣门他的这一支，发展速度远比其他两支快出太多。 短短二十年，大阴的三圣门便基本是他一人统辖了。其余两名圣王早已彻底失去话语权。 而三圣门也从半隐蔽状态，转型成了和大阴紧密结合的庞大强悍组织。 大劫之后，大阴浴火重生，新就位的皇族能够顺利即位，也离不开李顺溪的全力支持。 只是如今的生活却是越来越枯燥。,第 层 得到 统管
CH0759,第758章 阴幕（二）,3493,380,1,crisis,……您能不能稍微说得清楚点……你们到底是来干什么的？？！” 路胜笑道。 “放心吧，会给你留点好处的，而且加入了研究会，你很快就会明白，这些东西以后还会经常见到。等会儿还会来个老朋友，你记得拉住她，让她别冲动。” 路胜叮嘱道，他这趟可是在动手前，就已经提前找到了自己想找的那几人。否则一旦开战，万一波及误杀，那就误会大了。,第 成功
CH0760,第759章 交手（一）,3362,380,2,crisis,月如笼，化风宗赵西京？痛苦之母等你们很久了……”双胞胎女修悚然发出一阵尖锐诡笑。 “你们怎么可能知道我们的行动的！？难道说……！！？”月如笼心头猛然一跳，难道路胜是痛苦之母的内奸！？ 噗！！ 忽然月如笼感觉腰间一痛，刹那间一道黑光从他腰侧一穿而过。 一旁的黑衣女子赵西京手持黑刺，面带诡异微笑，狠狠一下将他当场刺成对穿。,第 得到
CH0761,第760章 交手（二）,3416,381,1,crisis, 有着海量血肉的血肉基盘支撑，他刚才偷袭的那一点血肉尖刺，实际上就相当于他本体八成力量的杀伤力。 明明只是头发丝那么点血肉，却蕴含了相当于他本体的八成力量。 这才是千神不死体的真正恐怖之处。 分体无限再生。 这是和一般的虚冥天魔完全不同的强大神通，普通虚冥天魔只能在自己本体上拥有再生复活机会。 但路胜的所有分身，都有。,晋升 提升 融合 第 得到
CH0762,第761章 差距（一）,3473,381,2,crisis,里弥漫起丝丝凶光。她甚至还能感觉到，远处的其他城邦也正在发生着类似的情景。而那股操纵一切的气，正是刚刚她击溃的瞬影魔帝路胜身上的气息。 “好……很好！！” 她一挥手，大量灰气飞射而出，瞬间没入所有邪术师和镜灵师的大脑，解除他们的控制。 但饶是如此，也已经有足足近半的黄泉神宫被摧毁殆尽。 整个痛苦世界还有不知道多少损失。,突破 强化
CH0763,第762章 差距（二）,3451,382,1,question,路宁等人那边依旧没有下落，只能感应到他们还活着。 时空涡流把他们冲刷到了不知道多远的宇宙，根本没办法联系。 “只能希望日后我境界提升后，能找到宁儿他们的下落了……”路胜能够感应到他们活着，其实已经很欣慰了。 这么长时间里，他也渐渐看淡了，只要亲族还活着就是最大的安慰。 他坚信，以宁儿的资质，早晚有一天他们父子还会再见。,突破 提升 推演 第 层 成功
CH0764,第763章 奇妙身世（一）,3340,382,2,reversal,露城附近遇到一个叫庄谢生的人，尽量避开他。” “哦？”路胜一愣。记忆里，这样的话还是第一次听说。 以前的话无论到哪，从来都是别人避让他。这次居然是他主动退避别人。 “这是为何？”路胜想到便直接问出来。以前的庞思成便是这个性子，所以他也没什么顾忌的。 钟秀沉默了下，缓缓道。 “师父自有道理，你记住就好，这个对你没坏处。”,融合 第
CH0765,第764章 奇妙身世（二）,3789,383,1,open, 只不过高境界的功法可以更快速的提升力量。 好在路胜也不急，只是这几天里，通过他利用心理引导术的不断调查，对于庞思成娘情唐青青的失踪，他似乎有了更多的谜团。 唐青青的失踪，似乎还和庞元军有关。庞元军背地里，似乎还隐藏了某些不为人知的隐秘。 按照调查结果来看，唐青青当初很爱很爱庞元军，绝不会像庞元军所言的，是她主动离开。,提升 推演 融合 第 层 得到
CH0766,第765章 认亲（一）,3443,383,2,reversal,年不见，居士已经长得这么大了……” “道长是？”路胜有礼问。 “贫道穆蓉，是你娘亲的师姐。”穆蓉微笑回道。 “那么敢问我娘情现在何处？我是来请她回家的。”路胜恭敬问。 眼前这一位可是名副其实的武皇强者，他如今才是大武师，后面还有武尊武王两大阶段，差距有如天地。 “你娘亲……”穆蓉沉吟一二后，缓缓对路胜道出了当年的真相。,层 得到
CH0767,第766章 认亲（二）,3401,384,1,crisis,太上忘情如果境界够的话，在哪都无所谓。还不如跟我回去好好过日子，等我享受了家人团聚的天伦之乐后，再放她回来继续修她的什么什么道不也是一样？”路胜低吼道。 “让开吧，我已经很久没有打死人了。不要逼我……” 穆蓉面皮抽了抽，迟疑了下。 “这事，庞元军也不会同意的。” “没关系，他同不同意无所谓，我同意就行。”路胜无所谓道。,突破 第 成功
CH0768,第767章 团圆（一）,3366,384,2,crisis,” 他虽然是一口气提升到了武皇层次，可对于这里的武道体系还没怎么深究。 “人体星辰，才是每个功法真正围绕的核心。开发的星辰越多，达到的武道境界便越强，人体爆发的威能就越大。一般的力士还处于锻炼打磨肉身的层次，在肉身达到极限后，一旦突破极限，就有资格开始开发第一颗星辰，位于心口的全星。” 路胜仔细回忆偏星路蟾功上的记录。,突破 提升 强化 第 层 得到
